match_id,side_proxy,team,old_picks,scoreboard_picks,corrected,scoreboard_pick_count
Prime League 1st Division/2026 Season/Spring Split_Week 7_1_2,blue,G2 NORD,Seraphine + Rumble + Ashe + Annie + Lee Sin,Rumble + Lee Sin + Annie + Ashe + Seraphine,False,5
Prime League 1st Division/2026 Season/Spring Split_Week 7_1_2,red,Eintracht Frankfurt,Jayce + Ziggs + Pyke + K'Sante + Sylas,K'Sante + Jayce + Sylas + Ziggs + Pyke,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 4_1_2,blue,Andromeda Gaming,Ivern + Nautilus + Yone + Kai'Sa + Sylas,Sylas + Ivern + Yone + Kai'Sa + Nautilus,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 4_1_2,red,Ethereal Enigmas,Azir + Nunu &amp; Willump + Braum + Gnar + Caitlyn,Gnar + Nunu &amp; Willump + Azir + Caitlyn + Braum,False,5
TCL/2026 Season/Spring Split_Week 6_2_1,blue,BoostGate Esports,Xin Zhao + Gnar + Aurora + Yunara + Lulu,Gnar + Xin Zhao + Aurora + Yunara + Lulu,False,5
TCL/2026 Season/Spring Split_Week 6_2_1,red,Team Phoenix (Turkish Team),Renekton + Naafiri + Sylas + Xayah + Rakan,Renekton + Naafiri + Sylas + Xayah + Rakan,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 4_1_3,blue,Ethereal Enigmas,Xin Zhao + Aurora + Bard + Jhin + Akali,Aurora + Xin Zhao + Akali + Jhin + Bard,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 4_1_3,red,Andromeda Gaming,Seraphine + Ashe + Viktor + Hecarim + Lee Sin,Lee Sin + Hecarim + Viktor + Ashe + Seraphine,False,5
Prime League 1st Division/2026 Season/Spring Split_Week 7_2_1,blue,Kaufland Hangry Knights,Karma + Caitlyn + Rumble + Nocturne + Annie,Rumble + Nocturne + Annie + Caitlyn + Karma,False,5
Prime League 1st Division/2026 Season/Spring Split_Week 7_2_1,red,TeamOrangeGaming,Ezreal + Skarner + Bard + Varus + Azir,Varus + Skarner + Azir + Ezreal + Bard,False,5
TCL/2026 Season/Spring Split_Week 6_2_2,blue,BoostGate Esports,Jarvan IV + Caitlyn + Senna + Gwen + Viktor,Gwen + Jarvan IV + Viktor + Caitlyn + Senna,False,5
TCL/2026 Season/Spring Split_Week 6_2_2,red,Team Phoenix (Turkish Team),Aatrox + Bard + Varus + Sion + Ahri,Sion + Aatrox + Ahri + Varus + Bard,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 4_2_1,blue,EXILE esports Academy,Syndra + Xin Zhao + Ezreal + Nami + Volibear,Volibear + Xin Zhao + Syndra + Ezreal + Nami,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 4_2_1,red,Rugby Club Havířov,Ashe + Seraphine + Viktor + Pantheon + Sion,Sion + Pantheon + Viktor + Ashe + Seraphine,False,5
Prime League 1st Division/2026 Season/Spring Split_Week 7_2_2,blue,Kaufland Hangry Knights,Aurora + Jayce + Gnar + Kai'Sa + Neeko,Gnar + Jayce + Aurora + Kai'Sa + Neeko,False,5
Prime League 1st Division/2026 Season/Spring Split_Week 7_2_2,red,TeamOrangeGaming,Yunara + Xin Zhao + Ahri + Shyvana + Blitzcrank,Shyvana + Xin Zhao + Ahri + Yunara + Blitzcrank,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 4_2_2,blue,Rugby Club Havířov,K'Sante + Braum + Smolder + Sylas + Anivia,K'Sante + Sylas + Anivia + Smolder + Braum,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 4_2_2,red,EXILE esports Academy,Gnar + Varus + Nautilus + Zyra + Zed,Gnar + Zyra + Zed + Varus + Nautilus,False,5
TCL/2026 Season/Spring Split_Week 6_2_3,blue,Team Phoenix (Turkish Team),Ashe + Anivia + Ornn + Yone + Qiyana,Ornn + Qiyana + Yone + Ashe + Anivia,False,5
TCL/2026 Season/Spring Split_Week 6_2_3,red,BoostGate Esports,Seraphine + Jhin + Olaf + Mel + Wukong,Olaf + Wukong + Mel + Jhin + Seraphine,False,5
Prime League 1st Division/2026 Season/Spring Split_Week 7_2_3,blue,TeamOrangeGaming,Vi + Smolder + LeBlanc + Shen + Aatrox,Aatrox + Vi + LeBlanc + Smolder + Shen,False,5
Prime League 1st Division/2026 Season/Spring Split_Week 7_2_3,red,Kaufland Hangry Knights,Corki + Jarvan IV + Nami + Viktor + Ambessa,Ambessa + Jarvan IV + Viktor + Corki + Nami,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 4_2_3,blue,Rugby Club Havířov,Gwen + Vi + LeBlanc + Xayah + Poppy,Gwen + Vi + LeBlanc + Xayah + Poppy,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 4_2_3,red,EXILE esports Academy,Jarvan IV + Cho'Gath + Vladimir + Yunara + Bard,Cho'Gath + Jarvan IV + Vladimir + Yunara + Bard,False,5
Circuito Desafiante/2026 Season/Split 1 Playoffs_Round 1_3_1,blue,Ei Nerd Esports,Jarvan IV + Caitlyn + Karma + LeBlanc + Rumble,Ornn + Wukong + Aurora + Lucian + Milio,True,5
Circuito Desafiante/2026 Season/Split 1 Playoffs_Round 1_3_1,red,Estral Esports,Lucian + Milio + Aurora + Wukong + Ornn,Rumble + Jarvan IV + LeBlanc + Caitlyn + Karma,True,5
Circuito Desafiante/2026 Season/Split 1 Playoffs_Round 1_3_2,blue,Estral Esports,Annie + Aatrox + Twisted Fate + Kai'Sa + Rakan,Twisted Fate + Aatrox + Annie + Kai'Sa + Rakan,False,5
Circuito Desafiante/2026 Season/Split 1 Playoffs_Round 1_3_2,red,Ei Nerd Esports,Xin Zhao + Galio + Olaf + Nami + Corki,Olaf + Xin Zhao + Galio + Corki + Nami,False,5
Circuito Desafiante/2026 Season/Split 1 Playoffs_Round 1_3_3,blue,Estral Esports,K'Sante + Neeko + Skarner + Yunara + Zoe,Vayne + Pantheon + Orianna + Jinx + Alistar,True,5
Circuito Desafiante/2026 Season/Split 1 Playoffs_Round 1_3_3,red,Ei Nerd Esports,Orianna + Pantheon + Alistar + Vayne + Jinx,K'Sante + Skarner + Zoe + Yunara + Neeko,True,5
Liga Regional Norte/2026 Season/Split 1 Playoffs_Round 1_4_1,blue,LYON Academy,Jarvan IV + Nautilus + Varus + Jax + Ryze,Ornn + Xin Zhao + Aurora + Lucian + Braum,True,5
Liga Regional Norte/2026 Season/Split 1 Playoffs_Round 1_4_1,red,SDM Tigres,Xin Zhao + Lucian + Braum + Ornn + Aurora,Jax + Jarvan IV + Ryze + Varus + Nautilus,True,5
Liga Regional Norte/2026 Season/Split 1 Playoffs_Round 1_4_2,blue,SDM Tigres,Rumble + Sivir + Lulu + Trundle + Anivia,Ambessa + Vi + Orianna + Ezreal + Neeko,True,5
Liga Regional Norte/2026 Season/Split 1 Playoffs_Round 1_4_2,red,LYON Academy,Ezreal + Vi + Neeko + Ambessa + Orianna,Rumble + Trundle + Anivia + Sivir + Lulu,True,5
Liga Regional Norte/2026 Season/Split 1 Playoffs_Round 1_4_3,blue,LYON Academy,Smolder + LeBlanc + Aatrox + Tahm Kench + K'Sante,K'Sante + Aatrox + LeBlanc + Smolder + Tahm Kench,False,5
Liga Regional Norte/2026 Season/Split 1 Playoffs_Round 1_4_3,red,SDM Tigres,Pantheon + Jinx + Annie + Thresh + Vayne,Vayne + Pantheon + Annie + Jinx + Thresh,False,5
LCK CL/2026 Season/Rounds 1-2_Week 7_4_1,blue,KT Rolster Challengers,Jarvan IV + Sivir + Bard + Aurora + Ambessa,Rumble + Xin Zhao + Tristana + Ezreal + Neeko,True,5
LCK CL/2026 Season/Rounds 1-2_Week 7_4_1,red,Hanwha Life Esports Challengers,Rumble + Ezreal + Neeko + Xin Zhao + Tristana,Ambessa + Jarvan IV + Aurora + Sivir + Bard,True,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 2_1_1,blue,T1,Rumble + Jarvan IV + Aurora + Caitlyn + Neeko,Galio + Xin Zhao + Akali + Ashe + Seraphine,True,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 2_1_1,red,BNK FEARX,Ashe + Seraphine + Xin Zhao + Galio + Akali,Rumble + Jarvan IV + Aurora + Caitlyn + Neeko,True,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 2_1_2,blue,BNK FEARX,Lucian + Milio + Twisted Fate + Renekton + Wukong,Gnar + Nocturne + Ryze + Yunara + Lulu,True,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 2_1_2,red,T1,Yunara + Nocturne + Lulu + Ryze + Gnar,Renekton + Wukong + Twisted Fate + Lucian + Milio,True,5
LCK CL/2026 Season/Rounds 1-2_Week 7_4_2,blue,KT Rolster Challengers,Yunara + Skarner + Nautilus + Kennen + Orianna,Kennen + Skarner + Orianna + Yunara + Nautilus,False,5
LCK CL/2026 Season/Rounds 1-2_Week 7_4_2,red,Hanwha Life Esports Challengers,Pantheon + Lulu + Xayah + Gnar + Azir,Gnar + Pantheon + Azir + Xayah + Lulu,False,5
LPL/2026 Season/Split 2_Week 7_1_1,blue,Ninjas in Pyjamas.CN,Nocturne + Cassiopeia + Gnar + Corki + Nami,Gnar + Nocturne + Cassiopeia + Corki + Nami,False,5
LPL/2026 Season/Split 2_Week 7_1_1,red,Top Esports,Lucian + Annie + Milio + Ambessa + Lee Sin,Ambessa + Lee Sin + Annie + Lucian + Milio,False,5
Esports World Cup 2026/Online Qualifiers/Asia-Pacific_Round 1_5_1,blue,DetonatioN FocusMe,Jarvan IV + Jhin + Karma + Renekton + Aurora,Renekton + Jarvan IV + Aurora + Jhin + Karma,False,5
Esports World Cup 2026/Online Qualifiers/Asia-Pacific_Round 1_5_1,red,Deep Cross Gaming,Lee Sin + Bard + Ryze + Miss Fortune + Gnar,Gnar + Lee Sin + Ryze + Miss Fortune + Bard,False,5
Esports World Cup 2026/Online Qualifiers/Asia-Pacific_Round 1_6_1,blue,Ground Zero Gaming,Xin Zhao + Mel + Nautilus + Jax + Anivia,Jax + Xin Zhao + Anivia + Mel + Nautilus,False,5
Esports World Cup 2026/Online Qualifiers/Asia-Pacific_Round 1_6_1,red,MVK Esports,Ashe + Trundle + Braum + Cassiopeia + Renekton,Renekton + Trundle + Cassiopeia + Ashe + Braum,False,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 2_2_1,blue,Hanwha Life Esports,Orianna + Lucian + Milio + Sion + Naafiri,Sion + Naafiri + Orianna + Lucian + Milio,False,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 2_2_1,red,Dplus Kia,Nocturne + Ashe + Seraphine + Twisted Fate + Ambessa,Ambessa + Nocturne + Twisted Fate + Ashe + Seraphine,False,5
LPL/2026 Season/Split 2_Week 7_1_2,blue,Ninjas in Pyjamas.CN,Lulu + Azir + Yunara + Renekton + Shyvana,Renekton + Shyvana + Azir + Yunara + Lulu,False,5
LPL/2026 Season/Split 2_Week 7_1_2,red,Top Esports,Orianna + Ezreal + Neeko + Xin Zhao + Vayne,Vayne + Xin Zhao + Orianna + Ezreal + Neeko,False,5
LCK CL/2026 Season/Rounds 1-2_Week 7_5_1,blue,Dplus Kia Challengers,Jarvan IV + Lucian + Milio + Aurora + Jayce,Yorick + Xin Zhao + Annie + Caitlyn + Bard,True,5
LCK CL/2026 Season/Rounds 1-2_Week 7_5_1,red,HANJIN BRION Challengers,Bard + Caitlyn + Xin Zhao + Annie + Yorick,Jayce + Jarvan IV + Aurora + Lucian + Milio,True,5
Esports World Cup 2026/Online Qualifiers/Asia-Pacific_Round 1_5_2,blue,Deep Cross Gaming,Rumble + Vi + Ahri + Corki + Rell,Rumble + Vi + Ahri + Corki + Rell,False,5
Esports World Cup 2026/Online Qualifiers/Asia-Pacific_Round 1_5_2,red,DetonatioN FocusMe,Pantheon + Ezreal + K'Sante + Akali + Alistar,K'Sante + Pantheon + Akali + Ezreal + Alistar,False,5
Esports World Cup 2026/Online Qualifiers/Asia-Pacific_Round 1_6_2,blue,Ground Zero Gaming,Ryze + Varus + Ambessa + Skarner + Bard,Ambessa + Skarner + Ryze + Varus + Bard,False,5
Esports World Cup 2026/Online Qualifiers/Asia-Pacific_Round 1_6_2,red,MVK Esports,Pantheon + Annie + Gnar + Jhin + Karma,Gnar + Pantheon + Annie + Jhin + Karma,False,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 2_2_2,blue,Hanwha Life Esports,Jarvan IV + Jhin + Nautilus + Sylas + Renekton,Renekton + Jarvan IV + Sylas + Jhin + Nautilus,False,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 2_2_2,red,Dplus Kia,Xin Zhao + Bard + Ezreal + Viktor + Illaoi,Illaoi + Xin Zhao + Viktor + Ezreal + Bard,False,5
LPL/2026 Season/Split 2_Week 7_1_3,blue,Top Esports,Ryze + Naafiri + Jayce + Sivir + Nautilus,K'Sante + Maokai + Yone + Jhin + Rell,True,5
LPL/2026 Season/Split 2_Week 7_1_3,red,Ninjas in Pyjamas.CN,Yone + Maokai + K'Sante + Jhin + Rell,Jayce + Naafiri + Ryze + Sivir + Nautilus,True,5
LCK CL/2026 Season/Rounds 1-2_Week 7_5_2,blue,HANJIN BRION Challengers,Ashe + Lulu + Pantheon + Taliyah + Renekton,Renekton + Pantheon + Taliyah + Ashe + Lulu,False,5
LCK CL/2026 Season/Rounds 1-2_Week 7_5_2,red,Dplus Kia Challengers,Seraphine + Vi + Ryze + Ezreal + Gnar,Gnar + Vi + Ryze + Ezreal + Seraphine,False,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 2_2_3,blue,Dplus Kia,Vi + Caitlyn + Lux + Cassiopeia + Irelia,Irelia + Vi + Cassiopeia + Caitlyn + Lux,False,5
Esports World Cup 2026/Online Qualifiers/Korea_Round 2_2_3,red,Hanwha Life Esports,Yunara + Lulu + Gnar + Ahri + Pantheon,Gnar + Pantheon + Ahri + Yunara + Lulu,False,5
LPL/2026 Season/Split 2_Week 7_2_1,blue,Bilibili Gaming,Jarvan IV + Karma + Caitlyn + Jax + Ryze,Gnar + Pantheon + Twisted Fate + Lucian + Milio,True,5
LPL/2026 Season/Split 2_Week 7_2_1,red,Invictus Gaming,Lucian + Milio + Gnar + Twisted Fate + Pantheon,Jax + Jarvan IV + Ryze + Caitlyn + Karma,True,5
LPL/2026 Season/Split 2_Week 7_2_2,blue,Invictus Gaming,Orianna + Xin Zhao + Sion + Sivir + Bard,Ambessa + Vi + Viktor + Corki + Alistar,True,5
LPL/2026 Season/Split 2_Week 7_2_2,red,Bilibili Gaming,Vi + Corki + Ambessa + Viktor + Alistar,Sion + Xin Zhao + Orianna + Sivir + Bard,True,5
LPL/2026 Season/Split 2_Week 7_2_3,blue,Bilibili Gaming,Lulu + Wukong + Yunara + Yorick + Aurora,Jayce + Lee Sin + Cassiopeia + Ziggs + Nautilus,True,5
LPL/2026 Season/Split 2_Week 7_2_3,red,Invictus Gaming,Jayce + Nautilus + Ziggs + Lee Sin + Cassiopeia,Yorick + Wukong + Aurora + Yunara + Lulu,True,5
TCL/2026 Season/Spring Split_Week 6_3_1,blue,Misa Esports,Xin Zhao + Ezreal + Neeko + Kled + Ryze,Kled + Xin Zhao + Ryze + Ezreal + Neeko,False,5
TCL/2026 Season/Spring Split_Week 6_3_1,red,Bushido Wildcats,Pantheon + Kai'Sa + Sion + Milio + Lucian,Sion + Pantheon + Kai'Sa + Lucian + Milio,False,5
Prime League 1st Division/2026 Season/Spring Split_Week 7_3_1,blue,VfB eSports,Ryze + Xin Zhao + Ziggs + Gnar + Bard,Gnar + Xin Zhao + Ryze + Ziggs + Bard,False,5
Prime League 1st Division/2026 Season/Spring Split_Week 7_3_1,red,E WIE EINFACH E-SPORTS,Varus + Naafiri + Sion + Azir + Leona,Sion + Naafiri + Azir + Varus + Leona,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 4_3_1,blue,Diversion Gaming,Xin Zhao + Vi + Taliyah + Xayah + Thresh,Xin Zhao + Vi + Taliyah + Xayah + Thresh,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 4_3_1,red,Priority,Olaf + Skarner + Azir + Kai'Sa + Lulu,Olaf + Skarner + Azir + Kai'Sa + Lulu,False,5
TCL/2026 Season/Spring Split_Week 6_3_2,blue,Misa Esports,Caitlyn + Pyke + Aurora + Lee Sin + K'Sante,K'Sante + Lee Sin + Aurora + Caitlyn + Pyke,False,5
TCL/2026 Season/Spring Split_Week 6_3_2,red,Bushido Wildcats,Rumble + Bard + Mel + Qiyana + Jayce,Rumble + Qiyana + Jayce + Mel + Bard,False,5
Prime League 1st Division/2026 Season/Spring Split_Week 7_3_2,blue,E WIE EINFACH E-SPORTS,Jarvan IV + Ashe + Seraphine + LeBlanc + Renekton,Renekton + Jarvan IV + LeBlanc + Ashe + Seraphine,False,5
Prime League 1st Division/2026 Season/Spring Split_Week 7_3_2,red,VfB eSports,Lucian + Lee Sin + Milio + Ahri + Udyr,Udyr + Lee Sin + Ahri + Lucian + Milio,False,5
Arabian League/2026 Season/Spring Playoffs_Round 1_1_1,blue,Baam Esports,Milio + Caitlyn + Xin Zhao + Ornn + Annie,Ornn + Xin Zhao + Annie + Caitlyn + Milio,False,5
Arabian League/2026 Season/Spring Playoffs_Round 1_1_1,red,Dragons Esports,Jarvan IV + Lucian + Nami + Rumble + Mel,Rumble + Jarvan IV + Mel + Lucian + Nami,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 4_3_2,blue,Diversion Gaming,Mordekaiser + Jarvan IV + Ryze + Ezreal + Bard,Mordekaiser + Jarvan IV + Ryze + Ezreal + Bard,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 4_3_2,red,Priority,Ornn + Naafiri + Viktor + Lucian + Nami,Ornn + Naafiri + Viktor + Lucian + Nami,False,5
TCL/2026 Season/Spring Split_Week 6_3_3,blue,Misa Esports,Ashe + Zaahen + Braum + LeBlanc + Gragas,Gragas + Zaahen + LeBlanc + Ashe + Braum,False,5
TCL/2026 Season/Spring Split_Week 6_3_3,red,Bushido Wildcats,Rell + Viego + Ahri + Smolder + Poppy,Poppy + Viego + Ahri + Smolder + Rell,False,5
Prime League 1st Division/2026 Season/Spring Split_Week 7_3_3,blue,E WIE EINFACH E-SPORTS,Nocturne + Rumble + Aurora + Rell + Miss Fortune,Rumble + Nocturne + Aurora + Miss Fortune + Rell,False,5
Prime League 1st Division/2026 Season/Spring Split_Week 7_3_3,red,VfB eSports,Skarner + Smolder + Kassadin + Illaoi + Braum,Illaoi + Skarner + Kassadin + Smolder + Braum,False,5
Road Of Legends/2026 Season/Spring Split_Week 7_1_1,blue,Frites Esports Club,Lucian + Jarvan IV + Milio + Aurora + Rumble,Rumble + Jarvan IV + Aurora + Lucian + Milio,False,5
Road Of Legends/2026 Season/Spring Split_Week 7_1_1,red,mCon esports,Ashe + Xin Zhao + Seraphine + Ahri + Yorick,Yorick + Xin Zhao + Ahri + Ashe + Seraphine,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 4_4_1,blue,Rugby Club Havířov,Karma + Pantheon + Ezreal + Zaahen + Katarina,Zaahen + Pantheon + Katarina + Ezreal + Karma,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 4_4_1,red,CITA Kaizen Academy,Syndra + Xin Zhao + Sion + Lucian + Yuumi,Sion + Xin Zhao + Syndra + Lucian + Yuumi,False,5
TCL/2026 Season/Spring Split_Week 6_4_1,blue,PCIFIC Esports,Orianna + Ashe + Seraphine + Varus + Wukong,Varus + Wukong + Orianna + Ashe + Seraphine,False,5
TCL/2026 Season/Spring Split_Week 6_4_1,red,Dark Passage,Jhin + LeBlanc + Sylas + Ambessa + Yasuo,Yasuo + Ambessa + LeBlanc + Jhin + Sylas,False,5
Prime League 1st Division/2026 Season/Spring Split_Week 7_4_1,blue,ROSSMANN Centaurs,Pantheon + Ezreal + Camille + Viktor + Ornn,Ornn + Pantheon + Viktor + Ezreal + Camille,False,5
Prime League 1st Division/2026 Season/Spring Split_Week 7_4_1,red,Unicorns of Love Sexy Edition,Caitlyn + Bard + Xin Zhao + Annie + Gnar,Gnar + Xin Zhao + Annie + Caitlyn + Bard,False,5
Road Of Legends/2026 Season/Spring Split_Week 7_1_2,blue,Frites Esports Club,Bard + Caitlyn + Anivia + Sion + Trundle,Sion + Trundle + Anivia + Caitlyn + Bard,False,5
Road Of Legends/2026 Season/Spring Split_Week 7_1_2,red,mCon esports,Yunara + Lulu + Vi + Hwei + Gwen,Gwen + Vi + Hwei + Yunara + Lulu,False,5
Road Of Legends/2026 Season/Spring Split_Week 7_2_1,blue,Dynasty,Naafiri + Kalista + Renata Glasc + Gragas + Viktor,Gragas + Naafiri + Viktor + Kalista + Renata Glasc,False,5
Road Of Legends/2026 Season/Spring Split_Week 7_2_1,red,Senshi eSports (Benelux Team),Xin Zhao + Ezreal + Karma + Aatrox + Akali,Aatrox + Xin Zhao + Akali + Ezreal + Karma,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 4_4_2,blue,Rugby Club Havířov,Ornn + Maokai + Ryze + Smolder + Soraka,Ornn + Maokai + Ryze + Smolder + Soraka,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 4_4_2,red,CITA Kaizen Academy,Rumble + Wukong + Viktor + Sivir + Alistar,Rumble + Wukong + Viktor + Sivir + Alistar,False,5
TCL/2026 Season/Spring Split_Week 6_4_2,blue,PCIFIC Esports,Ryze + Naafiri + Nautilus + Kai'Sa + Anivia,Anivia + Naafiri + Ryze + Kai'Sa + Nautilus,False,5
TCL/2026 Season/Spring Split_Week 6_4_2,red,Dark Passage,Viktor + Nidalee + Corki + Elise + Zed,Nidalee + Zed + Viktor + Corki + Elise,False,5
Arabian League/2026 Season/Spring Playoffs_Round 1_2_1,blue,FN Esports,Rumble + Ezreal + Neeko + Wukong + Ahri,Rumble + Wukong + Ahri + Ezreal + Neeko,False,5
Arabian League/2026 Season/Spring Playoffs_Round 1_2_1,red,Anubis Gaming,Ashe + Jarvan IV + Seraphine + Akali + Vayne,Vayne + Jarvan IV + Akali + Ashe + Seraphine,False,5
Prime League 1st Division/2026 Season/Spring Split_Week 7_4_2,blue,ROSSMANN Centaurs,Aurora + Sivir + Lulu + Sion + Lee Sin,Sion + Lee Sin + Aurora + Sivir + Lulu,False,5
Prime League 1st Division/2026 Season/Spring Split_Week 7_4_2,red,Unicorns of Love Sexy Edition,Varus + Nautilus + Zeri + Cassiopeia + Skarner,Varus + Skarner + Cassiopeia + Zeri + Nautilus,False,5
Road Of Legends/2026 Season/Spring Split_Week 7_2_2,blue,Senshi eSports (Benelux Team),Jarvan IV + Bard + Ornn + Yunara + Ryze,Ornn + Jarvan IV + Ryze + Yunara + Bard,False,5
Road Of Legends/2026 Season/Spring Split_Week 7_2_2,red,Dynasty,Rumble + Vi + Smolder + Alistar + Ambessa,Rumble + Vi + Ambessa + Smolder + Alistar,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 4_4_3,blue,Rugby Club Havířov,Jarvan IV + Ashe + K'Sante + Cassiopeia + Poppy,K'Sante + Jarvan IV + Cassiopeia + Ashe + Poppy,False,5
Hitpoint 2nd Division Challengers/2026 Season/Spring Split_Week 4_4_3,red,CITA Kaizen Academy,Yunara + Lulu + Akali + Gnar + Aatrox,Gnar + Aatrox + Akali + Yunara + Lulu,False,5
Arabian League/2026 Season/Spring Playoffs_Round 1_2_2,blue,Anubis Gaming,Aurora + Jhin + Vi + Anivia + Gnar,Gnar + Vi + Aurora + Jhin + Anivia,False,5
Arabian League/2026 Season/Spring Playoffs_Round 1_2_2,red,FN Esports,Caitlyn + Xin Zhao + Nami + Ryze + K'Sante,K'Sante + Xin Zhao + Ryze + Caitlyn + Nami,False,5
Circuito Desafiante/2026 Season/Split 1 Playoffs_Round 1_4_1,blue,7REX,Rumble + Naafiri + Orianna + Caitlyn + Nami,Ambessa + Xin Zhao + Galio + Ezreal + Karma,True,5
Circuito Desafiante/2026 Season/Split 1 Playoffs_Round 1_4_1,red,paiN Gaming Academy,Ezreal + Karma + Galio + Xin Zhao + Ambessa,Rumble + Naafiri + Orianna + Caitlyn + Nami,True,5
Road Of Legends/2026 Season/Spring Split_Week 7_2_3,blue,Dynasty,Pantheon + Nautilus + Varus + K'Sante + Taliyah,K'Sante + Pantheon + Taliyah + Varus + Nautilus,False,5
Road Of Legends/2026 Season/Spring Split_Week 7_2_3,red,Senshi eSports (Benelux Team),Corki + Nami + Skarner + Aurora + Gnar,Gnar + Skarner + Aurora + Corki + Nami,False,5
Liga Regional Sur/2026 Season/Split 1 Playoffs_Round 1_4_1,blue,The New Kings,Seraphine + Ashe + Xin Zhao + Sion + Ahri,Aatrox + Lee Sin + Ryze + Ezreal + Bard,True,5
Liga Regional Sur/2026 Season/Split 1 Playoffs_Round 1_4_1,red,Malvinas Gaming,Bard + Ezreal + Lee Sin + Ryze + Aatrox,Sion + Xin Zhao + Ahri + Ashe + Seraphine,True,5
Circuito Desafiante/2026 Season/Split 1 Playoffs_Round 1_4_2,blue,7REX,Vi + Yunara + Lulu + Ahri + Sion,Sion + Vi + Ahri + Yunara + Lulu,False,5
Circuito Desafiante/2026 Season/Split 1 Playoffs_Round 1_4_2,red,paiN Gaming Academy,Lucian + Milio + Aurora + Nasus + Gwen,Gwen + Nasus + Aurora + Lucian + Milio,False,5
Liga Regional Sur/2026 Season/Split 1 Playoffs_Round 1_4_2,blue,The New Kings,Caitlyn + Rumble + Nami + Jarvan IV + Akali,Ornn + Vi + LeBlanc + Lucian + Milio,True,5
Liga Regional Sur/2026 Season/Split 1 Playoffs_Round 1_4_2,red,Malvinas Gaming,Lucian + Milio + Ornn + Vi + LeBlanc,Rumble + Jarvan IV + Akali + Caitlyn + Nami,True,5
Circuito Desafiante/2026 Season/Split 1 Playoffs_Round 1_4_3,blue,7REX,Varus + Zaahen + Ryze + Jayce + Renata Glasc,K'Sante + Aatrox + Annie + Sivir + Nautilus,True,5
Circuito Desafiante/2026 Season/Split 1 Playoffs_Round 1_4_3,red,paiN Gaming Academy,Aatrox + Annie + Sivir + Nautilus + K'Sante,Jayce + Zaahen + Ryze + Varus + Renata Glasc,True,5
